SI114J-00746	4.000
SI114J-00750	5.000
SI114J-00751	3.500
SI114J-00756	3.500
SI114J-00757	4.000
SI114J-00761	4.500
SI114J-00763	3.000
SI114J-00764	4.000
SI114J-00767	4.500
SI114J-00768	4.000
SI114J-00773	4.000
SI114J-00775	4.500
SI114J-00781	3.500
SI114J-00785	3.500
SI114J-00789	3.000
SI114J-00792	4.500
SI114J-00793	5.000
SI114J-00794	5.000
SI114J-00796	4.000
SI114J-00797	4.000
SI114J-00798	5.000
SI114J-00800	4.500
SI114J-00801	5.000
SI114J-00802	5.500
SI114J-00804	4.500
SI114J-00806	4.500
SI1267-00010	4.000
SI1267-00016	4.500
SI1267-00018	5.500
SI1267-00022	4.000
SI1267-00024	4.500
SI1267-00026	5.500
SI1267-00027	5.000
SI1267-00033	4.500
SI1267-00037	4.500
SI1267-00040	4.500
SI1267-00045	5.000
SI1267-00047	4.500
SI1267-00063	4.000
SI1267-00069	4.500
SI1267-00093	3.500
SI1267-00095	2.000
SI1267-00098	4.500
SI1267-00099	4.500
SI1267-00104	5.000
SI1267-00105	4.500
SI1267-00109	5.000
SI1267-00113	3.000
SI1267-00115	5.000
SI1267-00128	5.500
SI1267-00129	4.500
SI1267-00130	2.500
SI1267-00139	3.500
SI1267-00146	5.000
SI1267-00147	4.000
SI1267-00149	4.000
SI1267-00161	4.500
SI1267-00166	4.000
SI1267-00167	4.000
SI1267-00173	3.500
SI1267-00174	4.500
SI1267-00188	3.500
SI1267-00190	5.500
SI1267-00191	4.500
SI1267-00208	5.500
SI1267-00214	5.000
SI1267-00223	5.000
SI1267-00233	5.000
SI1267-00245	3.000
SI1267-00247	4.000
SI1267-00252	3.500
SI1267-00260	4.500
SI1267-00267	4.500
SI1267-00268	3.500
SI1267-00289	3.500
SI1267-00302	4.500
SI1267-00309	4.500
SI1267-00314	3.500
SI1267-00317	3.500
SI1267-00319	3.000
SI1267-00320	5.000
SI1267-00325	5.500
SI1267-00341	2.000
SI1267-00358	3.500
SI1267-00363	3.500
SI1267-00365	4.000
SI1267-00366	3.500
SI1267-00375	3.500
SI1267-00392	3.500
SI1267-00404	3.500
SI1267-00415	4.000
SI1267-00416	4.500
SI1267-00420	4.500
SI1267-00423	4.500
SI1267-00427	4.500
SI1267-00435	5.000
SI1267-00439	4.500
SI1267-00440	4.500
SI1267-00445	4.500
SI1267-00460	3.500
SI1267-00466	3.500
SI1267-00482	4.000
SI1267-00484	4.000
SI1267-00486	5.000
SI1267-00487	4.500
SI1267-00488	3.000
SI1267-00496	5.000
SI1267-00500	4.500
SI1267-00502	4.500
SI1267-00510	4.500
SI1267-00519	3.000
SI1267-00527	4.000
SI1267-00532	4.000
SI1267-00533	5.000
SI1267-00538	3.500
SI1267-00544	5.000
SI1267-00551	4.500
SI1267-00552	3.500
SI1267-00557	3.500
SI1267-00562	4.000
SI1267-00568	4.500
SI1267-00571	3.500
SI1267-00572	4.000
SI1267-00575	5.000
SI1267-00579	4.500
SI1267-00588	4.000
SI1267-00596	3.500
SI1267-00597	4.000
SI1267-00600	4.000
SI1267-00602	4.500
SI1267-00604	4.500
SI1267-00605	4.000
SI1267-00606	4.500
SI1267-00608	4.000
SI1267-00616	3.500
SI1267-00619	5.000
SI1267-00624	4.000
SI1267-00627	4.000
SI1267-00632	5.500
SI1267-00633	4.500
SI1267-00640	5.000
SI1267-00644	5.000
SI1267-00649	3.500
SI1267-00651	4.000
SI1267-00658	4.500
SI1267-00660	5.000
SI1267-00662	4.500
SI1267-00665	5.500
SI1267-00668	3.500
SI1267-00670	4.500
SI1267-00672	5.000
SI1267-00683	3.000
SI1267-00686	4.000
SI1267-00689	4.000
SI1267-00691	4.000
SI1267-00695	4.500
SI1267-00698	2.000
SI1267-00709	4.000
SI1267-00711	4.000
SI1267-00717	4.500
SI1267-00722	5.000
SI1267-00724	3.500
SI1267-00730	4.500
SI1267-00732	2.500
SI1267-00744	3.500
SI1267-00746	4.000
SI1267-00748	3.000
SI1267-00759	4.500
SI1267-00763	4.500
SI1267-00771	4.000
SI1267-00777	4.000
SI1267-00779	3.000
SI1267-00780	3.500
SI1267-00781	4.000
SI1267-00786	3.000
SI1267-00791	3.000
SI1267-00793	4.000
SI1267-00795	4.000
SI1267-00799	4.500
SI1267-00800	5.000
SI1267-00803	4.500
SI1267-00805	3.000
SI1267-00806	5.000
SI1267-00813	3.500
SI1267-00815	4.000
SI1267-00820	4.000
SI1267-00821	5.000
SI1267-00822	4.000
SI1267-00832	3.500
SI1267-00834	4.500
SI1267-00842	2.500
SI1267-00845	3.000
SI1267-00852	4.500
SI1267-00857	3.500
SI1267-00864	5.000
SI1267-00866	5.000
SI1267-00868	5.000
SI1267-00870	3.000
SI1267-00874	3.500
SI1267-00876	4.500
SI1267-00877	4.500
SI1267-00878	4.500
SI1267-00879	5.500
SI1267-00883	3.000
SI1267-00885	4.000
SI1267-00900	4.500
SI1267-00903	3.000
SI1267-00909	4.000
SI1267-00910	2.500
SI1267-00915	5.000
SI1267-00925	3.000
SI1267-00931	4.000
SI1267-00932	4.000
SI1267-00938	3.500
SI1267-00940	3.500
SI1267-00946	4.500
SI1267-00951	4.000
SI1267-00954	2.500
SI1267-00956	4.500
SI1267-00966	4.000
SI1267-00968	4.500
SI1267-00974	2.500
SI1267-00981	4.000
SI1267-00985	4.500
SI1267-00986	4.000
SI1267-00992	5.000
SI1267-00993	4.000
SI1267-00995	5.000
SI1267-00996	2.500
SI1267-01006	4.000
SI1267-01007	5.000
SI1267-01015	3.000
SI1267-01028	4.500
SI1267-01029	5.000
SI1267-01035	5.500
SI1267-01036	4.000
SI1267-01040	3.500
SI1267-01044	3.000
SI1267-01046	4.000
SI1267-01047	4.000
SI1267-01057	4.500
SI1267-01071	3.500
SI1267-01076	3.000
SI1267-01079	3.500
SI1267-01081	5.000
SI1267-01082	3.500
SI1267-01085	4.500
SI1267-01093	5.000
SI1267-01094	4.500
SI1267-01095	5.000
SI1267-01100	5.000
SI1267-01116	4.000
SI1267-01118	4.500
SI1267-01119	3.000
SI1267-01120	4.500
SI1267-01122	3.500
SI1267-01123	3.000
SI1267-01129	3.500
SI1267-01130	3.500
SI1267-01131	3.500
SI1267-01136	4.000
SI1267-01141	4.000
SI1267-01142	3.000
SI1267-01148	4.500
SI1267-01153	5.000
SI1267-01154	3.000
SI1267-01156	2.500
SI1267-01163	4.500
SI1267-01166	4.000
SI1267-01185	5.000
SI1267-01189	2.500
SI1267-01198	4.000
SI1267-01203	5.000
SI1267-01205	3.000
SI1267-01206	4.000
SI1267-01209	4.000
SI1267-01211	2.500
SI1267-01216	4.500
SI1267-01223	3.000
SI1267-01224	3.500
SI1267-01227	2.500
SI1267-01234	5.000
SI1267-01238	3.000
SI1267-01252	3.500
SI1267-01253	3.500
SI1267-01254	4.000
SI1267-01258	3.500
SI1267-01260	4.000
SI1267-01263	4.000
SI1267-01274	2.500
SI1267-01275	2.500
SI1267-01281	3.500
SI1267-01288	3.500
SI1267-01290	4.000
SI1267-01296	4.500
SI127E-00006	3.000
SI127E-00034	3.500
SI127E-00064	3.500
SI127E-00076	4.500
SI127E-00089	3.500
SI127E-00107	5.000
SI127E-00109	4.500
SI127E-00125	4.000
SI127E-00135	3.500
SI127E-00152	3.000
SI127E-00156	5.500
SI127E-00162	4.000
SI127E-00179	4.500
SI127E-00185	4.500
SI127E-00201	5.000
SI127E-00202	4.500
SI127E-00223	5.000
SI127E-00232	3.500
SI127E-00233	3.500
SI127E-00236	3.500
SI127E-00255	4.500
SI127E-00277	5.000
SI127E-00281	4.500
SI127E-00282	3.000
SI127E-00293	3.500
SI127E-00307	4.000
SI127E-00311	2.500
SI127E-00317	4.000
SI127E-00325	4.500
SI127E-00327	5.000
SI127E-00329	4.500
SI127E-00337	3.000
SI127E-00377	4.000
SI127E-00378	4.500
SI127E-00414	4.500
SI127E-00415	4.000
SI127E-00421	4.500
SI127E-00428	3.500
SI127E-00432	4.500
SI127E-00436	4.500
SI127E-00443	4.500
SI127E-00446	5.000
SI127E-00448	4.000
SI127E-00449	4.000
SI127E-00450	3.000
SI127E-00451	4.000
SI127E-00454	3.500
SI127E-00460	4.000
SI127E-00464	3.500
SI127E-00465	4.000
SI127E-00466	4.000
SI127E-00467	4.500
SI127E-00473	4.500
SI127E-00476	4.000
SI127E-00478	4.000
SI127E-00479	4.000
SI127E-00480	3.000
SI127E-00484	4.500
SI127E-00494	4.500
SI127E-00496	4.000
SI127E-00498	3.500
SI127E-00499	3.000
SI127E-00501	3.500
SI127E-00506	4.000
SI127E-00507	3.500
SI127E-00508	4.000
SI127E-00513	5.000
SI127E-00515	4.500
SI127E-00523	4.500
SI127E-00531	5.500
SI127E-00535	5.000
SI127E-00542	4.000
SI127E-00550	3.500
SI127E-00554	5.500
SI127E-00556	2.500
SI127E-00558	4.500
SI127E-00567	4.000
SI127E-00569	5.000
SI127E-00572	3.500
SI127E-00576	3.500
SI127E-00577	4.500
SI127E-00579	4.000
SI127E-00587	3.500
SI127E-00591	4.000
SI127E-00593	4.500
SI127E-00597	4.500
SI127E-00598	4.000
SI127E-00601	3.500
SI127E-00612	3.500
SI127E-00613	2.500
SI127E-00614	3.500
SI127E-00615	4.500
SI127E-00616	4.500
SI127E-00618	4.000
SI127E-00620	4.500
SI127E-00624	5.000
SI127E-00627	5.500
SI127E-00629	4.500
SI127E-00630	4.500
SI127E-00636	4.500
SI127E-00641	4.500
SI127E-00642	4.000
SI127E-00647	4.000
SI127E-00653	4.000
SI127E-00654	4.500
SI127E-00660	3.000
SI127E-00662	4.500
SI127E-00667	4.000
SI127E-00669	5.500
SI127E-00673	3.000
SI127E-00675	5.000
SI127E-00677	3.500
SI127E-00678	2.500
SI127E-00683	4.500
SI127E-00687	5.000
SI127E-00688	4.500
SI127E-00691	3.500
SI127E-00693	5.000
SI127E-00697	5.000
SI127E-00700	4.000
SI127E-00701	4.000
SI127E-00703	3.500
SI127E-00713	2.500
SI127E-00715	2.500
SI127E-00717	5.000
SI127E-00719	5.000
SI127E-00720	4.500
SI127E-00725	2.500
SI127E-00728	4.000
SI127E-00729	3.500
SI127E-00735	4.500
SI127E-00749	4.500
SI127E-00750	3.000
SI127E-00753	3.000
SI127E-00756	4.000
SI127E-00759	4.500
SI127E-00762	4.500
SI127E-00767	3.000
SI127E-00772	4.000
SI127E-00776	3.500
SI127E-00786	4.000
SI127E-00788	2.500
SI127E-00790	4.000
SI127E-00791	3.500
SI127E-00792	3.500
SI127E-00807	4.500
SI127E-00818	4.000
SI127E-00820	4.500
SI127E-00821	5.500
SI127E-00822	3.500
SI127E-00829	4.500
SI127E-00830	4.000
SI127E-00833	4.000
SI127E-00836	4.500
SI127E-00837	4.000
SI127E-00844	4.500
SI127E-00853	4.500
SI127E-00862	3.500
SI127E-00863	3.000
SI127E-00864	2.500
SI127E-00865	5.000
SI127E-00866	4.500
SI127E-00867	4.500
SI127E-00868	5.000
SI127E-00874	4.500
SI127E-00875	4.000
SI127E-00876	5.000
SI127E-00880	4.000
SI127E-00881	4.000
SI127E-00885	3.500
SI127E-00886	3.500
SI127E-00889	4.500
SI127E-00890	4.000
SI127E-00895	4.000
SI127E-00911	4.000
SI127E-00921	4.500
SI127E-00922	4.000
SI127E-00928	3.500
SI127E-00931	4.500
SI127E-00932	4.500
SI127E-00938	4.000
SI127E-00942	3.500
SI127E-00947	2.500
SI127E-00948	3.500
SI127E-00950	4.500
SI127E-00952	2.000
SI127E-00953	4.500
SI127E-00959	3.500
SI127E-00960	3.500
SI127E-00965	3.500
SI127E-00968	4.000
SI127E-00971	4.500
SI127E-00972	5.000
SI127E-00973	3.500
SI127E-00977	4.000
SI127E-00985	2.000
SI127E-00986	4.500
SI127E-00987	5.000
SI127E-00991	3.500
SI127E-00995	3.500
SI127E-00996	4.500
SI127E-00998	3.500
SI127E-00999	4.500
SI127E-01001	3.500
SI127E-01002	4.500
SI127E-01008	4.500
SI127E-01011	5.000
SI127E-01012	4.500
SI127E-01013	3.500
SI127E-01021	4.000
SI127E-01023	3.000
SI127E-01027	3.500
SI127E-01029	3.500
SI127E-01031	5.000
SI127E-01032	3.000
SI127E-01036	3.000
SI127E-01040	4.500
SI127E-01043	3.000
SI127E-01049	4.000
SI127E-01051	3.500
SI127E-01052	3.500
SI127E-01054	5.000
SI127E-01055	4.000
SI127E-01058	4.500
SI127E-01060	3.500
SI127E-01061	4.000
SI127E-01062	4.000
SI127E-01067	4.000
SI127E-01072	4.500
SI127E-01073	3.000
SI127E-01079	3.500
SI127E-01080	4.000
SI127E-01082	4.500
SI127E-01083	4.500
SI127E-01090	4.000
SI127E-01093	3.500
SI127E-01094	4.000
SI127E-01096	4.500
SI127E-01098	4.000
SI127E-01099	4.000
SI127E-01101	4.000
SI127E-01102	4.500
SI127E-01104	5.000
SI127E-01105	4.500
SI127E-01107	2.000
SI127E-01108	4.000
SI127E-01109	3.000
SI127E-01111	3.000
SI127E-01112	3.500
SI127E-01113	3.000
SI127E-01117	3.500
SI127E-01122	4.500
SI127E-01124	2.500
SI127E-01126	4.500
SI127E-01128	4.500
SI127E-01133	5.500
SI127E-01134	3.500
SI127E-01136	4.000
SI127E-01140	4.500
SI127E-01141	3.500
SI127E-01152	4.000
SI127E-01154	4.500
SI127E-01156	2.500
SI127E-01164	4.000
SI127E-01165	4.000
SI127E-01167	3.000
SI127E-01169	3.500
SI127E-01170	3.000
SI127E-01175	3.500
SI127E-01188	4.500
SI127E-01198	5.000
SI127E-01199	4.000
SI127E-01203	4.000
SI127E-01204	3.000
SI127E-01206	4.000
SI127E-01208	3.000
SI127E-01209	3.500
SI127E-01215	5.000
SI127E-01220	3.000
SI127E-01221	4.500
SI127E-01222	4.000
SI127E-01224	2.500
SI127E-01226	5.000
SI127E-01229	4.500
SI127E-01233	4.500
SI127E-01235	3.500
SI127E-01247	3.500
SI127E-01250	4.000
SI127E-01253	3.500
SI127E-01255	2.000
SI127E-01259	3.000
SI127E-01260	4.500
SI127E-01266	3.500
SI127E-01268	4.500
SI127E-01272	2.500
SI127E-01276	3.000
SI127E-01280	3.000
SI127E-01284	4.000
SI127E-01285	3.500
SI127E-01286	4.500
SI127E-01287	4.000
SI127E-01288	2.500
SI127E-01291	4.000
SI127E-01293	3.500
SI127E-01301	3.500
SI127E-01302	3.500
SI127E-01303	3.000
SI127E-01310	4.500
SI127E-01311	4.500
SI127E-01312	3.000
SI127E-01313	2.500
SI127E-01321	4.000
SI127E-01322	3.500
SI127E-01325	4.500
SI127E-01328	4.500
SI127E-01335	4.500
SI127E-01338	5.500
SI127E-01339	3.000
SI127E-01344	3.000
SI127E-01345	3.500
SI127E-01346	4.000
SI127E-01347	4.500
SI127E-01348	3.500
SI127E-01349	3.000
SI127E-01350	4.500
SI127E-01351	3.500
SI127E-01355	4.000
SI127E-01365	2.500
SI127E-01367	3.000
SI127E-01368	2.500
SI127E-01370	4.000
SI127E-01377	4.000
SI127E-01379	4.500
SI127E-01380	4.500
SI127E-01388	3.500
SI127E-01389	3.000
SI127E-01395	4.000
SI127E-01402	4.000
SI127E-01404	3.500
SI127E-01411	2.500
SI127E-01412	3.500
SI127E-01416	4.500
SI127E-01418	2.500
SI127E-01419	3.500
SI127E-01425	4.000
SI127E-01426	3.000
SI127E-01431	4.500
SI127E-01433	4.500
SI127E-01436	4.000
SI127E-01437	4.000
SI127E-01450	3.500
SI127E-01453	4.000
SI127E-01454	3.500
SI127E-01455	2.500
SI127E-01456	4.000
SI127E-01457	5.000
SI127E-01458	4.000
SI127E-01461	4.500
SI127E-01467	4.000
SI127E-01468	5.000
SI127E-01470	5.500
SI127E-01474	3.500
SI127E-01477	3.500
SI127E-01478	3.000
SI127E-01481	2.500
SI127E-01488	3.000
SI127E-01490	4.000
SI127E-01491	4.000
SI127E-01495	3.500
SI127E-01500	3.500
SI127E-01501	4.000
SI127E-01507	4.000
SI127E-01508	4.500
SI127E-01510	3.000
SI127E-01512	3.500
SI127E-01515	2.500
SI127E-01516	3.500
SI127E-01519	3.500
SI127E-01521	4.000
SI127E-01522	5.000
SI127E-01524	5.000
SI127E-01525	4.500
SI127E-01526	5.000
SI127E-01529	4.500
SI127E-01533	2.000
SI127E-01541	2.500
SI127E-01552	4.500
SI127E-01557	2.500
SI127E-01563	3.500
SI127E-01565	3.500
SI127E-01569	3.000
SI127E-01571	4.500
SI127E-01572	2.500
SI127E-01579	4.000
SI127E-01582	5.000
SI127E-01583	3.000
SI127E-01584	3.500
SI127E-01585	4.000
SI127E-01588	4.000
SI127E-01589	5.000
SI127E-01594	3.500
SI127E-01595	3.000
SI127E-01597	4.000
SI127E-01600	4.000
SI127E-01601	3.500
SI127E-01607	3.500
SI127E-01608	4.500
SI127E-01623	5.000
SI127E-01626	5.000
SI127E-01627	3.500
SI127E-01631	3.000
SI127E-01632	3.000
SI127E-01637	4.500
SI127E-01639	3.000
SI127E-01641	4.000
SI127E-01642	3.000
SI127E-01644	4.500
SI127E-01656	4.000
SI127E-01657	4.000
SI127E-01658	2.000
SI127E-01659	4.000
SI127E-01662	4.000
SI127E-01665	3.000
SI127E-01669	2.500
SI127E-01679	4.000
SI127E-01680	3.500
SI127E-01682	3.500
SI127E-01684	3.500
SI127E-01685	5.500
SI127E-01690	3.500
SI127E-01692	3.000
SI127E-01694	4.000
SI127E-01696	5.500
SI127E-01698	4.000
SI127E-01699	4.500
SI127E-01707	5.000
SI127E-01710	4.000
SI127E-01712	4.500
SI127E-01720	3.500
SI127E-01721	4.000
SI127E-01724	4.000
SI127E-01731	4.000
SI127E-01739	4.000
SI127E-01747	3.500
SI127E-01748	3.500
SI127E-01750	3.500
SI127E-01757	3.000
SI127E-01759	4.000
SI127E-01763	3.500
SI127E-01766	4.500
SI127E-01773	4.500
SI127E-01775	3.500
SI127E-01782	4.500
SI127E-01783	5.500
SI127E-01786	3.500
SI127E-01793	3.500
SI127E-01795	3.500
SI127E-01798	3.500
SI127E-01799	3.000
SI127E-01800	3.000
SI127E-01801	3.500
SI127E-01807	4.000
SI127E-01808	4.500
SI127E-01809	4.500
SI127E-01811	3.000
SI127E-01818	5.500
SI127E-01829	4.500
SI127E-01830	4.500
SI127E-01831	3.500
SI127E-01832	3.500
SI127E-01833	4.000
SI127E-01837	4.000
SI127E-01839	3.000
SI127E-01844	4.000
SI127E-01848	4.500
SI127E-01849	3.500
SI127E-01850	2.500
SI127E-01858	2.500
SI127E-01859	3.500
SI127E-01861	3.500
SI127E-01863	4.000
SI127E-01869	3.500
SI127E-01871	5.500
SI127E-01879	4.000
SI127E-01881	3.500
SI127E-01883	5.000
SI127E-01884	4.000
SI127E-01889	2.500
SI127E-01893	4.500
SI127E-01897	5.500
SI127E-01902	4.000
SI127E-01903	4.000
SI127E-01905	4.000
SI127E-01922	4.000
SI127E-01926	3.500
SI127E-01931	3.500
SI127E-01932	4.500
SI127E-01933	5.000
SI127E-01937	4.500
SI127E-01941	3.500
SI127E-01943	4.000
SI127E-01949	4.000
